WKT,fid,OBJECTID,OBJECT_ID,PIPENO,ORIGINALCO,PRESSURED,PRESSURER,MATERIAL,DIAMETERI,DIAMETERO,THICKNESS,LENGTH,TECHNICAL,STARTPOINT,ENDPOINTZ,PROFILEMAP,PLANCODE,DESIGNCODE,PROJECTCOD,SURVEYCODE,ANTICORROS,ORIGINALDA,INNERCODE,DATASOURCE,FROMLEVEL,SHAPE_LENG,DIAMETERPR,ENABLED,MANAGEREGI,REGION,UPDATETIME,MAPNAME,YEAR,SURVEYCO_1,MANAGERE_1,SHAPE_Le_1
"MULTILINESTRING ((116.496643733683 39.760883290694,116.496668147185 39.7608829993446))","2145667",2146535,,"00720120504900550001","04120504901555",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.1,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.10010499793107
"MULTILINESTRING ((116.496668142346 39.7608807474787,116.496668147185 39.7608829993446))","2158276",2159150,,"00720120504900553001","04120504901554",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496709297207 39.7608805751889,116.496709302048 39.7608828270548))","2157088",2157961,,"00720120504900557001","04120504901551",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496709302048 39.7608828270548,116.496745342225 39.7608829643955))","2157087",2157960,,"00720120504900558001","04120504901552",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.1,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.10016515651479
"MULTILINESTRING ((116.496746071037 39.7609677943958,116.496761591449 39.7609677924577))","2145863",2146731,,"00720120504900560001","04120504902435",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.335,,0,28.61,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.33501835190255
"MULTILINESTRING ((116.496745342225 39.7608829643955,116.496746071037 39.7609677943958))","2146115",2146986,,"00720120504900559001","04120504901553",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.418,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.4181172742988
"MULTILINESTRING ((116.496761544958 39.7609515790731,116.496761591449 39.7609677924577))","2153917",2154790,,"00720120504900564001","04120504902297",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.8,,28.61,28.61,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.80000027852291
"MULTILINESTRING ((116.496761544958 39.7609515790731,116.496787819206 39.7609515771324))","2153916",2154789,,"00720120504900565001","04120504902436",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,2.26,,28.61,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.26003185795957
"MULTILINESTRING ((116.496787819206 39.7609515771324,116.496797584845 39.7609515722632))","2158260",2159134,,"00720120504900568001","04120504902437",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.84,,0,28.63,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.840009523609647
"MULTILINESTRING ((116.496787819206 39.7609515771324,116.496798355097 39.7608826793381))","2158259",2159133,,"00720120504900569001","04120504901550",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.699,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.69904519990769
"MULTILINESTRING ((116.496798355097 39.7608826793381,116.496823931054 39.7608823470273))","2158257",2159131,,"00720120504900571001","04120504901549",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.20014204105967
"MULTILINESTRING ((116.496797584845 39.7609515722632,116.496832918276 39.760974447553))","2158258",2159132,,"00720120504900570001","04120504902298",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.968,,28.63,28.67,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.96791645580132
"MULTILINESTRING ((116.49682392621 39.7608800951615,116.496823931054 39.7608823470273))","2177835",2178718,,"00720120504900574001","04120504901548",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496832918276 39.760974447553,116.496898417859 39.7609744433827))","2177832",2178715,,"00720120504900575001","04120504902438",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.634,,28.67,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.63407987217863
"MULTILINESTRING ((116.496865081018 39.7608799227664,116.496865085864 39.7608821746323))","2146165",2147036,,"00720120504900579001","04120504901545",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496865085864 39.7608821746323,116.496901126441 39.7608825190526))","2146406",2147277,,"00720120504900580001","04120504901546",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.1,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.10048786539018
"MULTILINESTRING ((116.496898417859 39.7609744433827,116.496901126441 39.7608825190526))","2146404",2147275,,"00720120504900582001","04120504901547",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.207,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.2070620649713
"MULTILINESTRING ((116.496898417859 39.7609744433827,116.496954070378 39.7609744353717))","2146660",2147531,,"00720120504900583001","04120504901517",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.787,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,4.78706528007164
"MULTILINESTRING ((116.495583980948 39.7611611319458,116.495799057734 39.7611598388543))","2197469",2198355,,"00720120504900439001","04120504902432",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,18.5,,28.76,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,18.5000523242498
"MULTILINESTRING ((116.495800192621 39.7610815765872,116.495823443742 39.7610812634125))","2191789",2192675,,"00720120504900451001","04120504901501",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00014399481888
"MULTILINESTRING ((116.495799057734 39.7611598388543,116.495800192621 39.7610815765872))","2192067",2192953,,"00720120504900449001","04120504901502",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.689,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.6887218863165
"MULTILINESTRING ((116.495799057734 39.7611598388543,116.495891249969 39.7611592830717))","2192066",2192952,,"00720120504900450001","04120504901495",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,7.93,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.93002276226819
"MULTILINESTRING ((116.49582343893 39.7610790115467,116.495823443742 39.7610812634125))","2191782",2192668,,"00720120504900455001","04120504901500",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.495865756796 39.7610788349909,116.495865760647 39.7610806364835))","2192982",2193868,,"00720120504900458001","04120504901503",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.200000001117587
"MULTILINESTRING ((116.495865760647 39.7610806364835,116.495891326863 39.7610810522404))","2192981",2193867,,"00720120504900459001","04120504901504",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.19976476017795
"MULTILINESTRING ((116.495891249969 39.7611592830717,116.495891326863 39.7610810522404))","2147302",2148173,,"00720120504900462001","04120504901505",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.685,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.68502538722214
"MULTILINESTRING ((116.495891249969 39.7611592830717,116.495954087127 39.7611589037242))","2147156",2148027,,"00720120504900463001","04120504901496",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,5.405,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.40501563297553
"MULTILINESTRING ((116.495953652859 39.7610808822,116.495954087127 39.7611589037242))","2147150",2148021,,"00720120504900469001","04120504901508",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.662,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.66203053609371
"MULTILINESTRING ((116.495953652859 39.7610808822,116.495979229217 39.7610806133027))","2192332",2193218,,"00720120504900470001","04120504901507",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.2000736343952
"MULTILINESTRING ((116.495954087127 39.7611589037242,116.496047930071 39.7611583317961))","2192331",2193217,,"00720120504900471001","04120504901497",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,8.072,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.07202477759827
"MULTILINESTRING ((116.4959792244 39.761078361437,116.495979229217 39.7610806133027))","2192320",2193206,,"00720120504900476001","04120504901506",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496021542205 39.7610781847683,116.49602154606 39.7610799862608))","2194725",2195611,,"00720120504900480001","04120504901509",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.200000001117587
"MULTILINESTRING ((116.49602154606 39.7610799862608,116.496048274315 39.7610801629011))","2194724",2195610,,"00720120504900481001","04120504901510",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.299,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.29922269438346
"MULTILINESTRING ((116.496047930071 39.7611583317961,116.496048274315 39.7610801629011))","2194450",2195336,,"00720120504900486001","04120504901511",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.678,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.67811154509533
"MULTILINESTRING ((116.496047930071 39.7611583317961,116.496110557874 39.7611579531547))","2194449",2195335,,"00720120504900487001","04120504901498",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,5.387,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.38701568598815
"MULTILINESTRING ((116.496103178182 39.761072349266,116.496110557874 39.7611579531547))","2157949",2158823,,"00720120504900492001","04120504901512",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.527,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.52713020913181
"MULTILINESTRING ((116.496110557874 39.7611579531547,116.496203563646 39.7611573934821))","2155311",2156184,,"00720120504900496001","04120504901499",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,8,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.00002256247116
"MULTILINESTRING ((116.496189522658 39.7610719885797,116.496203563646 39.7611573934821))","2154754",2155627,,"00720120504900505001","04120504901513",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.563,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.56258375125568
"MULTILINESTRING ((116.496203563646 39.7611573934821,116.496466304527 39.7611558086921))","2158228",2159102,,"00720120504900508001","04120504902433",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,22.6,,0,28.66,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,22.6000645128086
"MULTILINESTRING ((116.496466304527 39.7611558086921,116.49647278277 39.7610649585395))","2181380",2182264,,"00720120504900526001","04120504902295",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,10.099,,28.66,28.68,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.0993249780094
"MULTILINESTRING ((116.492601168647 39.7613537858703,116.492601173355 39.7613560377363))","2269250",2270156,,"00720120504900092001","04120504901389",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492642325564 39.7613536166202,116.492642330273 39.7613558684862))","2267517",2268421,,"00720120504900098001","04120504901391",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492642330273 39.7613558684862,116.492663257511 39.7613557824139))","2267516",2268420,,"00720120504900099001","04120504901392",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.8,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.79999999981374
"MULTILINESTRING ((116.492657116464 39.7614547284887,116.492674439494 39.7614546121981))","2291755",2292672,,"00720120504900100001","04120504902416",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.49,,29.32,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.49000838853308
"MULTILINESTRING ((116.492663257511 39.7613557824139,116.492674439494 39.7614546121981))","2291752",2292669,,"00720120504900103001","04120504901393",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.018,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,11.0175162808716
"MULTILINESTRING ((116.492734875129 39.7613554877899,116.492755802343 39.7613554016794))","2281075",2281987,,"00720120504900117001","04120504901395",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.8,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.80000000074506
"MULTILINESTRING ((116.492734732956 39.7614542290402,116.492818534492 39.7614536859989))","2281076",2281988,,"00720120504900116001","04120504901387",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.208,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.20803357336325
"MULTILINESTRING ((116.49275579763 39.7613531498134,116.492755802343 39.7613554016794))","2279137",2280045,,"00720120504900124001","04120504901394",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492796954466 39.7613529804375,116.49279695918 39.7613552323034))","2279722",2280631,,"00720120504900128001","04120504901397",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.49279695918 39.7613552323034,116.492817886377 39.7613551461672))","2279721",2280630,,"00720120504900129001","04120504901398",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.8,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.80000000074506
"MULTILINESTRING ((116.492817886377 39.7613551461672,116.492818534492 39.7614536859989))","2279443",2280352,,"00720120504900132001","04120504901399",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.94,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.9400659974847
"MULTILINESTRING ((116.492818534492 39.7614536859989,116.492889361128 39.7614532232687))","2279442",2280351,,"00720120504900133001","04120504901388",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.092,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.09202962913233
"MULTILINESTRING ((116.492889361128 39.7614532232687,116.492889503855 39.7613548513249))","2279712",2280621,,"00720120504900141001","04120504901402",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.921,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.9210412050302
"MULTILINESTRING ((116.492889361128 39.7614532232687,116.492985497854 39.7614526021362))","2279711",2280620,,"00720120504900142001","04120504902417",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.269,,0,29.42,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.26903779105052
"MULTILINESTRING ((116.492889503855 39.7613548513249,116.492910431027 39.7613547651507))","2279710",2280619,,"00720120504900143001","04120504901401",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.8,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.79999999981374
"MULTILINESTRING ((116.49291042631 39.7613525132848,116.492910431027 39.7613547651507))","2250345",2251245,,"00720120504900147001","04120504901400",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492951583066 39.7613523437838,116.492951587785 39.7613545956497))","2281786",2282698,,"00720120504900150001","04120504901403",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.492951587785 39.7613545956497,116.492980420755 39.7613544768835))","2281785",2282697,,"00720120504900151001","04120504901404",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.48,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.47999999951571
"MULTILINESTRING ((116.492980420755 39.7613544768835,116.492985497854 39.7614526021362))","2281780",2282692,,"00720120504900157001","04120504902419",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.904,,0,29.4,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.9040532387833
"MULTILINESTRING ((116.492985497854 39.7614526021362,116.493761085981 39.7614362862972))","2281493",2282405,,"00720120504900159001","04120504902418",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,66.729,,29.42,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,66.7288865864052
"MULTILINESTRING ((116.493761085981 39.7614362862972,116.493761130369 39.7614407988916))","2249634",2250534,,"00720120504900266001","04120504902428",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.501,,0,29.51,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.501008982116691
"MULTILINESTRING ((116.492674439494 39.7614546121981,116.492734732956 39.7614542290402))","2292030",2292947,,"00720120504900107001","04120504901386",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.186,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.18602169365609
"MULTILINESTRING ((116.492734732956 39.7614542290402,116.492734875129 39.7613554877899))","2300511",2301431,,"00720120504900115001","04120504901396",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.962,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.9620410520463
"MULTILINESTRING ((116.492581386765 39.7614067955201,116.492657116464 39.7614547284887))","2300938",2301858,,"00720120504900089001","04120504902415",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.426,,29.295,29.32,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.42625426967446
"MULTILINESTRING ((116.492580245629 39.7613558985962,116.492601173355 39.7613560377363))","2300939",2301859,,"00720120504900088001","04120504901390",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.8,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.80017360253253
"MULTILINESTRING ((116.492580245629 39.7613558985962,116.492581386765 39.7614067955201))","2301212",2302132,,"00720120504900087001","04120504902256",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,5.652,,0,29.295,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.65170080462117
"MULTILINESTRING ((116.49257689304 39.7614039495978,116.492581386765 39.7614067955201))","2309630",2310555,,"00720120504900085001","04120504902414",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,29.31,29.295,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500119985538501
"MULTILINESTRING ((116.493924961031 39.759917071325,116.493961931828 39.7599172426162))","2270437",2271343,,"00720120504900280001","04120504902305",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.18,,29.08,29.39,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3.18020376676198
"MULTILINESTRING ((116.493924738708 39.7599384381574,116.495580126207 39.7599319240891))","2238090",2238989,,"00720120504900277001","04120504902368",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,142.39,,29.09,28.82,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,142.390005618037
"MULTILINESTRING ((116.493961931828 39.7599172426162,116.494095549702 39.7599178424743))","2270434",2271340,,"00720120504900282001","04120504902601",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,11.494,,29.39,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,11.4937127593811
"MULTILINESTRING ((116.494093158915 39.7597987004739,116.494095549702 39.7599178424743))","2270303",2271209,,"00720120504900299001","04120504902272",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,13.229,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.2292796479227
"MULTILINESTRING ((116.494093158915 39.7597987004739,116.494116410115 39.7597984330495))","2270302",2271208,,"00720120504900300001","04120504901328",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00009024795802
