WKT,fid,OBJECTID,OBJECT_ID,PIPENO,ORIGINALCO,PRESSURED,PRESSURER,MATERIAL,DIAMETERI,DIAMETERO,THICKNESS,LENGTH,TECHNICAL,STARTPOINT,ENDPOINTZ,PROFILEMAP,PLANCODE,DESIGNCODE,PROJECTCOD,SURVEYCODE,ANTICORROS,ORIGINALDA,INNERCODE,DATASOURCE,FROMLEVEL,SHAPE_LENG,DIAMETERPR,ENABLED,MANAGEREGI,REGION,UPDATETIME,MAPNAME,YEAR,SURVEYCO_1,MANAGERE_1,SHAPE_Le_1
"MULTILINESTRING ((116.496329399746 39.7574746957955,116.496335155519 39.7574752932562))","1332113",1332588,,"00720120504901291001","04120504902547",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,0,28.7,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.499785954313593
"MULTILINESTRING ((116.495914711899 39.7574296695962,116.495933153806 39.7574316463551))","1365523",1366017,,"00720120504901251001","04120504902341",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.602,,28.7,28.7,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.60230459041224
"MULTILINESTRING ((116.495917972842 39.7572149155074,116.495925552606 39.7567364916725))","1365524",1366018,,"00720120504901252001","04120504902388",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,219,0,53.115,,28.73,28.78,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN200,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,53.1151550871843
"MULTILINESTRING ((116.494223565648 39.7559152235336,116.494334529725 39.7559378951515))","1309284",1309751,,"00720120504900961001","04120504902405",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,9.881,,28.64,28.18,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.88055185724388
"MULTILINESTRING ((116.494334522105 39.7559342921508,116.494334529725 39.7559378951515))","1313448",1313916,,"00720120504900977001","04120504902561",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.4,,28.2,28.201,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.399999998509884
"MULTILINESTRING ((116.494334529725 39.7559378951515,116.494335165959 39.7560957953933))","1313449",1313917,,"00720120504900978001","04120504902288",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,17.53,,28.2,28.31,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,17.5300192824131
"MULTILINESTRING ((116.494435861206 39.7560287218108,116.494436002287 39.7560953773159))","1309265",1309732,,"00720120504900998001","04120504902159",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.4,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.40000000037253
"MULTILINESTRING ((116.494525075138 39.7560955933481,116.49452572339 39.7560284211365))","1344695",1345174,,"00720120504901012001","04120504902160",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.457,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.45731003821058
"MULTILINESTRING ((116.49458706489 39.7560372012189,116.494588292447 39.7560953310442))","1345248",1345727,,"00720120504901023001","04120504902163",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.455,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.45469914084277
"MULTILINESTRING ((116.49458706489 39.7560372012189,116.494611416567 39.7560357400144))","1345249",1345728,,"00720120504901024001","04120504902162",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.1,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.10043471668828
"MULTILINESTRING ((116.494611411795 39.7560334881392,116.494611416567 39.7560357400144))","1345253",1345732,,"00720120504901028001","04120504902161",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.494652564589 39.7560333173297,116.494652569362 39.7560355692049))","1345258",1345737,,"00720120504901033001","04120504902164",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.494652569362 39.7560355692049,116.494690888906 39.7560369594312))","1344567",1345046,,"00720120504901034001","04120504902165",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.3,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.30048481297468
"MULTILINESTRING ((116.494690888906 39.7560369594312,116.494697559075 39.7560960034461))","1344570",1345049,,"00720120504901037001","04120504902166",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.582,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.5821222263517
"MULTILINESTRING ((116.49473822974 39.7560274670439,116.494739409946 39.7560960999007))","1344293",1344772,,"00720120504901041001","04120504902167",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.621,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.62051973210844
"MULTILINESTRING ((116.494836607378 39.7556904451281,116.494836686686 39.7556949485898))","1340841",1341319,,"00720120504901065001","04120504902572",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,89,0,0.5,,28.55,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN80,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.500035998704719
"MULTILINESTRING ((116.49551135473 39.7556875298454,116.495511398918 39.7556918983388))","1331007",1331482,,"00720120504901189001","04120504902584",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,89,0,0.485,,28.65,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN80,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.485009277668773
"MULTILINESTRING ((116.494836686686 39.7556949485898,116.494864586686 39.755694832677))","1340848",1341326,,"00720120504901067001","04120504902231",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.4,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.39999999944121
"MULTILINESTRING ((116.495349812892 39.7556928145349,116.495511398918 39.7556918983388))","1350521",1351006,,"00720120504901161001","04120504902236",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,13.9,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,13.9000262233707
"MULTILINESTRING ((116.494836686686 39.7556949485898,116.494838241143 39.7558193728693))","1340847",1341325,,"00720120504901066001","04120504902232",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,89,0,13.814,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN80,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,13.8144459527325
"MULTILINESTRING ((116.495511398918 39.7556918983388,116.495515509963 39.756011614314))","1331008",1331483,,"00720120504901190001","04120504902585",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,89,0,35.497,,0,28.6,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN80,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,35.4972258205259
"MULTILINESTRING ((116.494972138226 39.7557586998508,116.494972143009 39.7557609517264))","1341404",1341882,,"00720120504901086001","04120504902237",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495127913044 39.7557580521136,116.495127917833 39.7557603039891))","1342359",1342837,,"00720120504901121001","04120504902243",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495086760617 39.7557582232743,116.495086765404 39.7557604751498))","1349251",1349735,,"00720120504901113001","04120504902240",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495127917833 39.7557603039891,116.495163933846 39.7557610188948))","1342360",1342838,,"00720120504901122001","04120504902244",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.099,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.0994870536624
"MULTILINESTRING ((116.495065853437 39.755761210661,116.495086765404 39.7557604751498))","1349246",1349730,,"00720120504901108001","04120504902241",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.8,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.80044022455095
"MULTILINESTRING ((116.494972143009 39.7557609517264,116.495010484191 39.7557617111112))","1348942",1349424,,"00720120504901087001","04120504902238",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.3,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.2995769429948
"MULTILINESTRING ((116.495163933846 39.7557610188948,116.495166561278 39.7558212146402))","1350180",1350665,,"00720120504901128001","04120504902245",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.687,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.6874569908985
"MULTILINESTRING ((116.495218303969 39.7558209543163,116.495219302985 39.755760509286))","1351033",1351518,,"00720120504901140001","04120504902248",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.711,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.71070108014168
"MULTILINESTRING ((116.495010520363 39.7558225031296,116.495010484191 39.7557617111112))","1348946",1349428,,"00720120504901091001","04120504902239",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,6.749,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,6.74900474127805
"MULTILINESTRING ((116.495060130946 39.7558363937186,116.495065853437 39.755761210661))","1348677",1349158,,"00720120504901106001","04120504902242",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.359,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,8.35932844243529
"MULTILINESTRING ((116.494834753637 39.7558193873576,116.494838241143 39.7558193728693))","1340840",1341318,,"00720120504901064001","04120504902573",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.3,,28.47,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.299999999813735
"MULTILINESTRING ((116.494838241143 39.7558193728693,116.495010520363 39.7558225031296))","1341121",1341599,,"00720120504901068001","04120504902233",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,14.825,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,14.8251505895657
"MULTILINESTRING ((116.495166561278 39.7558212146402,116.495218303969 39.7558209543163))","1350181",1350666,,"00720120504901129001","04120504902234",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,4.451,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,4.45100280777656
"MULTILINESTRING ((116.495098741217 39.7558215507927,116.495166561278 39.7558212146402))","1348692",1349173,,"00720120504901114001","04120504902577",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.834,,28.68,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,5.83400308609011
"MULTILINESTRING ((116.495336824769 39.7560135114784,116.495352037368 39.7558202805728))","1350185",1350670,,"00720120504901156001","04120504902355",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,21.487,,28.42,28.46,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,21.4870742776126
"MULTILINESTRING ((116.495010520363 39.7558225031296,116.49501946041 39.7558226641278))","1348947",1349429,,"00720120504901092001","04120504902574",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.769,,0,28.7,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.769314630361006
"MULTILINESTRING ((116.495074150598 39.7558362903804,116.495098741217 39.7558215507927))","1349247",1349731,,"00720120504901109001","04120504902354",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,2.67,,28.68,28.68,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.66955970135241
"MULTILINESTRING ((116.49501946041 39.7558226641278,116.495040182581 39.7558365397203))","1348948",1349430,,"00720120504901093001","04120504902353",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,2.36,,28.7,28.69,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.36027540764261
"MULTILINESTRING ((116.495060130946 39.7558363937186,116.495074150598 39.7558362903804))","1348678",1349159,,"00720120504901107001","04120504902576",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.206,,0,28.68,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.20601036503973
"MULTILINESTRING ((116.495040182581 39.7558365397203,116.495060130946 39.7558363937186))","1348955",1349437,,"00720120504901102001","04120504902575",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,1.716,,28.69,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.71601427734187
"MULTILINESTRING ((116.495551093673 39.7558913859913,116.495552639627 39.7560112254078))","1350845",1351330,,"00720120504901196001","04120504902235",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,89,0,13.305,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN80,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,13.3054630149328
"MULTILINESTRING ((116.495515509963 39.756011614314,116.495552639627 39.7560112254078))","1331009",1331484,,"00720120504901191001","04120504902580",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,3.194,,28.62,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.19410582178921
"MULTILINESTRING ((116.495552639627 39.7560112254078,116.495682058578 39.7560098572691))","1350846",1351331,,"00720120504901197001","04120504902581",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,11.133,,0,28.84,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,11.1333801241023
"MULTILINESTRING ((116.495336824769 39.7560135114784,116.495515509963 39.756011614314))","1350186",1350671,,"00720120504901157001","04120504902356",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,15.372,,28.43,28.62,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,15.3715329427029
"MULTILINESTRING ((116.49533333727 39.7560135259976,116.495336824769 39.7560135114784))","1331283",1331758,,"00720120504901155001","04120504902579",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.3,,28.43,28.424,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.299999999813735
"MULTILINESTRING ((116.494829835239 39.7560270865716,116.494829887474 39.7560297886286))","1341118",1341596,,"00720120504901060001","04120504902168",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.3,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.300026666222903
"MULTILINESTRING ((116.494829887474 39.7560297886286,116.494856673746 39.7560306861953))","1340837",1341315,,"00720120504901061001","04120504902169",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.307,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.30672061639524
"MULTILINESTRING ((116.494856545847 39.7560963970207,116.494856673746 39.7560306861953))","1343742",1344221,,"00720120504901071001","04120504902170",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.295,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.29503625754629
"MULTILINESTRING ((116.495218303969 39.7558209543163,116.495352037368 39.7558202805728))","1351034",1351519,,"00720120504901141001","04120504902578",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,11.504,,0,28.46,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,11.5040073449935
"MULTILINESTRING ((116.495219302985 39.755760509286,116.495242540046 39.7557598270948))","1351035",1351520,,"00720120504901142001","04120504902247",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.00005649908172
"MULTILINESTRING ((116.495242535253 39.7557575752193,116.495242540046 39.7557598270948))","1351036",1351521,,"00720120504901143001","04120504902246",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495835892957 39.7558901985208,116.495836726371 39.7560082123635))","1364679",1365170,,"00720120504901242001","04120504902583",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,89,0,13.102,,0,29.03,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN80,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,13.1020954048924
"MULTILINESTRING ((116.495836726371 39.7560082123635,116.495839051416 39.7560082296861))","1364957",1365449,,"00720120504901243001","04120504902582",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.2,,29.03,28.424,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.200022497996918
"MULTILINESTRING ((116.495682058578 39.7560098572691,116.495836726371 39.7560082123635))","1365241",1365735,,"00720120504901225001","04120504902357",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,13.305,,28.84,29.03,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,13.3054630140093
"MULTILINESTRING ((116.494525075138 39.7560955933481,116.494588292447 39.7560953310442))","1344422",1344901,,"00720120504901013001","04120504902155",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.438,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,5.43800000008196
"MULTILINESTRING ((116.494335165959 39.7560957953933,116.494436002287 39.7560953773159))","1313729",1314197,,"00720120504900980001","04120504902559",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.674,,28.28,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,8.67400000058115
"MULTILINESTRING ((116.494436002287 39.7560953773159,116.494525075138 39.7560955933481))","1309272",1309739,,"00720120504900999001","04120504902154",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.662,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,7.66227570588319
"MULTILINESTRING ((116.494588292447 39.7560953310442,116.494697559075 39.7560960034461))","1345250",1345729,,"00720120504901025001","04120504902156",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,9.4,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,9.39983116890519
"MULTILINESTRING ((116.494335165959 39.7560957953933,116.49433833987 39.75688183742))","1313455",1313923,,"00720120504900979001","04120504902406",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,87.266,,28.31,29,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,87.2660968292241
"MULTILINESTRING ((116.494856545847 39.7560963970207,116.494860021799 39.7560964096019))","1343743",1344222,,"00720120504901072001","04120504902560",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.299,,0,28.46,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.299015049443242
"MULTILINESTRING ((116.494697559075 39.7560960034461,116.494739409946 39.7560960999007))","1344571",1345050,,"00720120504901038001","04120504902157",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,3.6,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.60012499745183
"MULTILINESTRING ((116.494739409946 39.7560960999007,116.494856545847 39.7560963970207))","1344294",1344773,,"00720120504901042001","04120504902158",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,10.076,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,10.076375588835
"MULTILINESTRING ((116.495059580993 39.756589465608,116.49505958578 39.756591717482))","1348961",1349443,,"00720120504901105001","04120504902116",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495100733925 39.756589294465,116.495100738713 39.7565915463391))","1348969",1349451,,"00720120504901115001","04120504902119",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495256510405 39.7565886463632,116.495256515198 39.7565908982372))","1350457",1350942,,"00720120504901144001","04120504902125",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,0.25
"MULTILINESTRING ((116.495039823066 39.7565917996586,116.49505958578 39.756591717482))","1348954",1349436,,"00720120504901101001","04120504902117",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.7,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,1.70000000018626
"MULTILINESTRING ((116.49518640821 39.7565930815588,116.49521536233 39.756591069494))","1331381",1331856,,"00720120504901133001","04120504902123",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.5,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,2.49983619493826
"MULTILINESTRING ((116.495100738713 39.7565915463391,116.495139058147 39.7565928191572))","1348970",1349452,,"00720120504901116001","04120504902120",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3.3,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,3.29983287464451
"MULTILINESTRING ((116.495038453943 39.7566969778025,116.495039823066 39.7565917996586))","1348952",1349434,,"00720120504901099001","04120504902118",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.677,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,11.6768037141059
"MULTILINESTRING ((116.495293615474 39.7565928966301,116.495297229542 39.7566960003101))","1331143",1331618,,"00720120504901152001","04120504902127",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.452,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,11.4517233645313
"MULTILINESTRING ((116.495138883596 39.75669659616,116.495139058147 39.7565928191572))","1342362",1342840,,"00720120504901124001","04120504902121",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.521,,0,0,,,,10-1156-L,"201205049",,"20170216095552",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23402",,,,11.5210501688637
