WKT,fid,OBJECTID,OBJECT_ID,PIPENO,ORIGINALCO,PRESSURED,PRESSURER,MATERIAL,DIAMETERI,DIAMETERO,THICKNESS,LENGTH,TECHNICAL,STARTPOINT,ENDPOINTZ,PROFILEMAP,PLANCODE,DESIGNCODE,PROJECTCOD,SURVEYCODE,ANTICORROS,ORIGINALDA,INNERCODE,DATASOURCE,FROMLEVEL,SHAPE_LENG,DIAMETERPR,ENABLED,MANAGEREGI,REGION,UPDATETIME,MAPNAME,YEAR,SURVEYCO_1,MANAGERE_1,SHAPE_Le_1
"MULTILINESTRING ((116.496402758884 39.7636329300508,116.496402763715 39.7636351819118))","2180626",2181509,,"00720120504800859001","04120504800841",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496443903845 39.7636327579836,116.496443908678 39.7636350098446))","2148413",2149284,,"00720120504800864001","04120504800846",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496443908678 39.7636350098446,116.496467128326 39.7636359485935))","2148412",2149283,,"00720120504800865001","04120504800847",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00030847573253
"MULTILINESTRING ((116.496464688263 39.7637287092796,116.496467128326 39.7636359485935))","2148395",2149266,,"00720120504800868001","04120504800848",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.3,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.2995018328653
"MULTILINESTRING ((116.496464688263 39.7637287092796,116.496530918724 39.7637266667483))","2148394",2149265,,"00720120504800869001","04120504800744",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.7,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.7003706016978
"MULTILINESTRING ((116.496535303048 39.7636351950086,116.496558542489 39.7636345302998))","2146781",2147652,,"00720120504800882001","04120504800850",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.99999249985402
"MULTILINESTRING ((116.496530918724 39.7637266667483,116.496535303048 39.7636351950086))","2146784",2147655,,"00720120504800880001","04120504800851",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.161,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.1606419570802
"MULTILINESTRING ((116.496530918724 39.7637266667483,116.496623864491 39.763723791736))","2146783",2147654,,"00720120504800881001","04120504800745",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.99976255910656
"MULTILINESTRING ((116.496558537652 39.7636322784389,116.496558542489 39.7636345302998))","2147025",2147896,,"00720120504800891001","04120504800849",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496599694184 39.7636321062164,116.496599699022 39.7636343580774))","2147023",2147894,,"00720120504800896001","04120504800852",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496599699022 39.7636343580774,116.496622952397 39.7636347741884))","2147022",2147893,,"00720120504800897001","04120504800853",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.001,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00081208513028
"MULTILINESTRING ((116.496622952397 39.7636347741884,116.496623864491 39.763723791736))","2145920",2146788,,"00720120504800902001","04120504800854",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.883,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.8831944728965
"MULTILINESTRING ((116.496623864491 39.763723791736,116.496690094872 39.7637217580375))","2145443",2146311,,"00720120504800903001","04120504800746",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.7,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.70033630644024
"MULTILINESTRING ((116.496694047682 39.7636351701709,116.49671723921 39.7636338660673))","2158002",2158876,,"00720120504800914001","04120504800856",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.999,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.99949518637632
"MULTILINESTRING ((116.496690094872 39.7637217580375,116.496694047682 39.7636351701709))","2158275",2159149,,"00720120504800912001","04120504800857",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.618,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.61759101996281
"MULTILINESTRING ((116.496690094872 39.7637217580375,116.496783040501 39.7637188827809))","2158003",2158877,,"00720120504800913001","04120504800747",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.99976255910656
"MULTILINESTRING ((116.496717234369 39.7636316142064,116.49671723921 39.7636338660673))","2146118",2146989,,"00720120504800923001","04120504800855",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496758390845 39.7636314418761,116.496758395687 39.763633693737))","2145860",2146728,,"00720120504800926001","04120504800858",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496758395687 39.763633693737,116.496781637833 39.7636343079997))","2145859",2146727,,"00720120504800927001","04120504800859",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.001,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00056042131463
"MULTILINESTRING ((116.496781637833 39.7636343079997,116.496783040501 39.7637188827809))","2153913",2154786,,"00720120504800930001","04120504800860",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,9.391,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,9.39058704295358
"MULTILINESTRING ((116.496783040501 39.7637188827809,116.496943378833 39.7637139415158))","2146401",2147272,,"00720120504800931001","04120504800748",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,13.8,,0,29.61,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.8001427523005
"MULTILINESTRING ((116.496943378833 39.7637139415158,116.496945412152 39.7636053653002))","2146138",2147009,,"00720120504800942001","04120504801082",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,12.055,,29.63,29.55,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,12.0545773061493
"MULTILINESTRING ((116.496943295521 39.763718445627,116.496943378833 39.7637139415158))","2180925",2181808,,"00720120504800941001","04120504801081",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.5,,30.994,29.63,,,,10-1156-L,"201205048",,"20160223095012",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500063995895704
"MULTILINESTRING ((116.496067164636 39.763740747327,116.496072977876 39.7637407861035))","2191136",2192022,,"00720120504800820001","04120504800739",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,0,29.72,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500048997615297
"MULTILINESTRING ((116.49606918897 39.7636381882069,116.496072977876 39.7637407861035))","2186766",2187651,,"00720120504800821001","04120504800829",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.396,,0,29.71,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,11.3961358811251
"MULTILINESTRING ((116.49606918897 39.7636381882069,116.496092344891 39.7636364791565))","2186765",2187650,,"00720120504800822001","04120504800830",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00002625033552
"MULTILINESTRING ((116.496072977876 39.7637407861035,116.496149822692 39.7637384114295))","2186764",2187649,,"00720120504800823001","04120504800740",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.614,,29.72,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.61393105531701
"MULTILINESTRING ((116.49609234007 39.7636342272954,116.496092344891 39.7636364791565))","2157676",2158550,,"00720120504800824001","04120504800831",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,30.357,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496133496771 39.7636340553948,116.496133501594 39.7636363072558))","2155041",2155914,,"00720120504800825001","04120504800832",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496133501594 39.7636363072558,116.496156743474 39.7636367416119))","2155040",2155913,,"00720120504800826001","04120504800833",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.99987049565388
"MULTILINESTRING ((116.496149822692 39.7637384114295,116.496156743474 39.7636367416119))","2155039",2155912,,"00720120504800827001","04120504800834",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.301,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,11.300692545138
"MULTILINESTRING ((116.496149822692 39.7637384114295,116.496216053353 39.763736369248))","2155038",2155911,,"00720120504800828001","04120504800741",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.7,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.7003706016978
"MULTILINESTRING ((116.496216053353 39.763736369248,116.496223769767 39.763637101107))","2158232",2159106,,"00720120504800837001","04120504800837",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,11.038,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,11.0380891905871
"MULTILINESTRING ((116.496216053353 39.763736369248,116.496304349216 39.7637336492754))","2158231",2159105,,"00720120504800838001","04120504800742",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.599,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.59948327257548
"MULTILINESTRING ((116.496223769767 39.763637101107,116.496246973102 39.7636358331664))","2158226",2159100,,"00720120504800839001","04120504800836",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00022898721961
"MULTILINESTRING ((116.496246968276 39.7636335813054,116.496246973102 39.7636358331664))","2158222",2159096,,"00720120504800840001","04120504800835",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.49628812492 39.7636334092971,116.496288129748 39.7636356611582))","2145520",2146388,,"00720120504800841001","04120504800838",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.496288129748 39.7636356611582,116.496311360144 39.7636361765692))","2145519",2146387,,"00720120504800842001","04120504800839",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.999,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.99915682193418
"MULTILINESTRING ((116.496304349216 39.7637336492754,116.496311360144 39.7636361765692))","2145518",2146386,,"00720120504800843001","04120504800840",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.836,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.8358093836382
"MULTILINESTRING ((116.496304349216 39.7637336492754,116.496374067437 39.763731502264))","2145517",2146385,,"00720120504800844001","04120504800743",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,6.001,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,6.00053705881401
"MULTILINESTRING ((116.495240654627 39.7638099478235,116.495303271645 39.7638086153072))","2236191",2237090,,"00720120504800722001","04120504800716",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.387,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.38731445147987
"MULTILINESTRING ((116.495303271645 39.7638086153072,116.49531434454 39.7637397877601))","2223556",2224446,,"00720120504800725001","04120504800727",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.697,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.69673443917928
"MULTILINESTRING ((116.49531434454 39.7637397877601,116.49533755996 39.7637386192167))","2223284",2224173,,"00720120504800728001","04120504800726",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.001,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00054242682369
"MULTILINESTRING ((116.495303271645 39.7638086153072,116.49540125451 39.7638065229425))","2223555",2224445,,"00720120504800726001","04120504800717",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.43,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.43007431790887
"MULTILINESTRING ((116.495337555163 39.7637363673557,116.49533755996 39.7637386192167))","2223283",2224172,,"00720120504800729001","04120504800725",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.495378712219 39.7637361959914,116.495378717017 39.7637384478525))","2213088",2213974,,"00720120504800740001","04120504800728",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.495378717017 39.7637384478525,116.495401947963 39.763739116753))","2213087",2213973,,"00720120504800741001","04120504800729",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.99980724034227
"MULTILINESTRING ((116.49540125451 39.7638065229425,116.495401947963 39.763739116753))","2164499",2165379,,"00720120504800745001","04120504800730",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.483,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.4833463780588
"MULTILINESTRING ((116.49540125451 39.7638065229425,116.495460186025 39.7638052686534))","2164779",2165659,,"00720120504800746001","04120504800718",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.07,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.07023717406785
"MULTILINESTRING ((116.495460186025 39.7638052686534,116.495470112854 39.7637388418513))","2195439",2196325,,"00720120504800757001","04120504800733",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.421,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.42070454973333
"MULTILINESTRING ((116.495460186025 39.7638052686534,116.495555064631 39.7638032429997))","2195438",2196324,,"00720120504800758001","04120504800719",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.163,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.16300692085079
"MULTILINESTRING ((116.495470112854 39.7637388418513,116.495493352122 39.7637379703931))","2195433",2196319,,"00720120504800761001","04120504800732",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.001,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00084907050225
"MULTILINESTRING ((116.49549334732 39.7637357185321,116.495493352122 39.7637379703931))","2199791",2200677,,"00720120504800763001","04120504800731",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.495534492687 39.7637355471039,116.49553449749 39.763737798965))","2188104",2188989,,"00720120504800773001","04120504800734",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.49553449749 39.763737798965,116.495557751117 39.7637382154968))","2188103",2188988,,"00720120504800774001","04120504800735",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,2.001,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,2.00081208513028
"MULTILINESTRING ((116.495555064631 39.7638032429997,116.495557751117 39.7637382154968))","2188099",2188984,,"00720120504800778001","04120504800736",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.222,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.22208924102266
"MULTILINESTRING ((116.495555064631 39.7638032429997,116.495620925059 39.7638018425729))","2188098",2188983,,"00720120504800779001","04120504800720",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,5.666,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,5.66637891429986
"MULTILINESTRING ((116.495620925059 39.7638018425729,116.495622247611 39.7637296867931))","2197461",2198347,,"00720120504800790001","04120504800737",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,8.011,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.01100674051037
"MULTILINESTRING ((116.495620925059 39.7638018425729,116.495703108097 39.7638000857719))","2197187",2198073,,"00720120504800791001","04120504800721",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,7.071,,0,29.63,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.07074324253034
"MULTILINESTRING ((116.495702957049 39.7637293503158,116.495703108097 39.7638000857719))","2192369",2193255,,"00720120504800806001","04120504800738",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,7.853,,0,29.62,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,7.85300000011921
"MULTILINESTRING ((116.495703108097 39.7638000857719,116.495708921073 39.763799989473))","2192927",2193813,,"00720120504800807001","04120504800722",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.5,,29.63,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500063995925502
"MULTILINESTRING ((116.494383129348 39.7637807765439,116.494405448762 39.7637846202892))","2261030",2261932,,"00720120504800609001","04120504800712",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,1.968,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,1.96812855316256
"MULTILINESTRING ((116.494383124582 39.7637785246826,116.494383129348 39.7637807765439))","2261031",2261933,,"00720120504800608001","04120504800711",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,0.25,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.25
"MULTILINESTRING ((116.494379200474 39.7638745881766,116.494479015547 39.7638697425493))","2261309",2262211,,"00720120504800607001","04120504800686",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,8.6,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,8.60008488335346
"MULTILINESTRING ((116.494379200474 39.7638745881766,116.494405448762 39.7637846202892))","2262900",2263802,,"00720120504800606001","04120504800713",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,10.232,,0,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.231893861685
"MULTILINESTRING ((116.494240327104 39.7637012915346,116.494240662166 39.7637057939085))","2264111",2265014,,"00720120504800589001","04120504800683",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,0.501,,29.43,29.43,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500783386302146
"MULTILINESTRING ((116.49425378625 39.7638806746491,116.494379200474 39.7638745881766))","2272041",2272947,,"00720120504800593001","04120504800685",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,10.806,,29.44,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,10.8056868358571
"MULTILINESTRING ((116.494240662166 39.7637057939085,116.494275541412 39.763705649377))","2272045",2272951,,"00720120504800591001","04120504801080",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,60,0,3,,29.41,0,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN50,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,3
"MULTILINESTRING ((116.494240662166 39.7637057939085,116.49425378625 39.7638806746491))","2272321",2273227,,"00720120504800590001","04120504800684",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,19.452,,29.43,29.44,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,19.4519574851381
"MULTILINESTRING ((116.494219102385 39.7620208715229,116.494224738155 39.7621239664478))","2260871",2261773,,"00720120504800584001","04120504800494",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,11.457,,29.48,29.49,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,11.4574805266296
"MULTILINESTRING ((116.494224738155 39.7621239664478,116.494386804013 39.7621220697174))","2264117",2265020,,"00720120504800585001","04120504800495",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,114,0,13.941,,29.49,29.48,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN100,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,13.9406633992579
"MULTILINESTRING ((116.494386701473 39.7621175663747,116.494386804013 39.7621220697174))","2261577",2262479,,"00720120504800610001","04120504801000",低压 P<=0.01MPa,低压 P<=0.01MPa,钢管,0,168,0,0.5,,29.51,29.51,,,,10-1156-L,"201205048",,"20160317144554",,实测,,,DN150,,四分运行维护一所,大兴区,1899/12/30 00:00:00.000,"23322",,,,0.500063995910603
